"","group","gender","age","education","country","Arab","Asian","Black","White","Hispanic","Native_Australian","Native_American","Other","NPAS_1","NPAS_2","NPAS_3","NPAS_4","NPAS_5","NPAS_6","NPAS_7","NPAS_8","NPAS_9","NPAS_10","NPAS_11","NPAS_12","NPAS_13","NPAS_14","NPAS_15","NPAS_16","NPAS_17","NPAS_18","NPAS_19","NPAS_20","NPAS_21","NPAS_22","NPAS_23","NPAS_24","NPAS_25","NPAS_26","TIPI_1","TIPI_2","TIPI_3","TIPI_4","TIPI_5","TIPI_6","TIPI_7","TIPI_8","TIPI_9","TIPI_10","TIPI_11","TOTAL_NPAS","Extraversion","Agreeableness","Conscientousness","Emotional_Stability","Openness"
"112",2,2,45,3,185,0,0,0,1,0,0,0,0,5,4,4,5,5,5,5,5,5,5,5,1,3,3,5,4,5,5,5,4,5,5,5,4,5,5,1,2,6,7,6,7,5,6,2,1,7,117,1,5.5,4,1.5,6.5
"113",2,2,32,2,185,0,0,0,1,0,0,0,0,4,3,3,4,5,4,5,3,5,5,4,2,4,3,1,4,4,4,3,2,4,4,3,2,4,5,4,5,5,7,6,5,6,5,3,2,7,94,3.5,4.5,4,2,6
"114",2,1,26,3,185,0,0,0,1,0,0,0,0,5,5,5,3,4,3,5,5,5,3,4,1,2,5,5,3,4,4,5,5,4,5,5,4,4,5,5,5,6,3,6,5,5,6,2,5,7,108,4,4,4,3.5,4.5
"115",2,2,46,2,185,0,0,0,1,0,0,0,0,4,4,2,3,5,4,5,4,5,5,5,1,4,4,1,1,4,1,2,1,5,4,4,3,4,5,6,3,7,7,5,5,7,2,3,5,5,90,4.5,6,6.5,2,4
"116",2,2,34,3,185,0,0,0,1,0,0,0,0,5,4,3,4,5,3,4,5,5,5,5,4,5,2,3,5,5,5,5,4,5,5,5,4,5,5,3,5,7,5,5,7,7,3,6,3,5,115,2,5,6,4.5,5
"117",2,2,46,3,185,0,0,0,1,0,0,0,0,5,4,3,5,5,4,4,3,4,5,3,3,4,3,5,4,4,4,3,5,4,4,4,5,5,4,6,5,5,3,7,2,6,6,3,7,6,106,6,4.5,3.5,4,4
"118",2,1,26,4,82,0,0,0,1,0,0,0,0,4,1,5,2,5,3,1,1,5,5,4,1,4,1,4,4,4,1,5,1,4,1,4,1,5,4,4,3,5,3,5,6,7,1,6,1,7,80,3,6,6,5.5,6
"119",2,1,28,3,185,0,0,0,1,0,0,0,0,5,3,5,4,3,3,5,4,5,4,4,2,4,3,2,4,2,4,5,5,5,5,5,5,5,5,7,1,4,5,7,3,7,7,6,2,7,106,6,7,2.5,4.5,6.5
"120",2,1,21,3,161,0,0,1,0,0,0,0,0,5,4,2,4,5,4,5,5,5,4,5,2,1,5,1,5,5,5,3,5,5,5,5,5,5,2,7,6,1,5,7,2,5,7,4,1,7,107,6.5,3.5,1,3.5,7
"121",2,2,33,2,185,0,0,0,1,0,0,0,0,3,1,4,4,4,2,2,4,4,1,1,1,1,1,1,3,1,2,5,4,4,5,5,4,4,3,7,3,5,3,7,3,6,6,5,1,6,74,6,5.5,3.5,5,7
"122",2,1,36,2,185,0,0,0,1,0,0,0,0,5,5,4,2,4,4,4,5,5,3,3,1,4,5,1,5,2,5,4,4,4,5,5,4,3,3,5,6,6,2,7,6,2,2,7,2,7,99,3.5,2,6,6.5,6.5
"123",2,2,29,2,185,0,0,0,1,0,0,0,0,4,1,5,3,5,3,4,4,5,5,5,4,5,1,3,4,2,5,5,2,5,5,4,3,3,4,6,7,6,3,4,6,7,6,5,4,6,99,4,4,4,5,4
"124",2,2,21,3,9,0,0,0,1,0,0,0,0,4,4,5,4,5,5,4,4,4,5,5,5,5,4,5,5,4,5,5,5,5,4,5,5,5,5,1,2,5,7,5,7,7,1,5,2,7,121,1,6.5,6,3,5.5
"125",2,2,44,2,185,0,0,0,1,0,0,0,0,2,1,1,3,4,2,2,2,3,3,2,1,2,1,4,2,2,2,2,2,3,2,2,2,4,2,6,3,5,2,6,2,7,5,2,2,6,58,6,6,4,4,6
"126",2,2,26,3,187,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,3,5,4,5,1,4,4,1,5,4,5,4,4,2,5,5,3,5,5,3,1,6,5,3,7,7,2,5,1,6,109,2,7,6,4,5
"127",2,1,30,3,185,0,0,0,1,0,0,0,0,5,4,4,3,5,5,4,4,5,5,4,4,5,4,5,5,5,5,5,5,3,4,4,5,4,5,2,2,3,5,5,6,6,4,2,5,6,116,2,6,3.5,2.5,4
"128",2,2,37,4,185,0,0,0,1,0,0,0,0,5,5,4,4,5,3,4,4,5,5,5,1,4,3,1,5,5,4,3,5,5,5,4,5,5,5,2,5,7,7,2,6,7,5,1,5,7,109,2,5,5,1,2.5
"129",2,2,24,2,185,0,0,0,1,0,0,0,0,5,1,5,1,4,5,5,4,5,1,4,1,1,3,1,3,5,4,5,4,5,5,3,5,3,5,3,7,5,7,3,5,7,7,1,2,6,93,3,4,3,1,4.5
"130",2,2,23,2,185,0,0,0,1,0,0,0,0,4,2,4,3,5,2,5,1,5,4,4,1,4,1,3,3,2,4,4,4,4,3,4,4,5,4,3,5,2,7,5,5,7,3,2,5,6,89,3,5,3.5,1.5,4
"131",2,2,22,3,185,0,0,0,1,0,0,0,0,4,4,1,5,5,5,5,5,5,2,5,5,2,4,2,3,5,1,5,5,5,5,5,5,5,5,5,6,3,7,6,5,1,3,2,1,7,108,4,1.5,4,1.5,6.5
"132",2,2,32,2,185,0,0,0,1,0,0,0,0,3,4,1,1,5,2,4,1,5,5,5,1,4,1,1,5,5,2,1,1,5,5,5,2,5,2,2,1,3,1,6,5,7,3,5,1,7,81,2.5,7,4,6,6.5
"133",2,1,23,4,185,0,0,0,1,0,0,0,0,5,5,3,2,4,5,3,4,5,5,5,1,5,1,1,3,3,3,5,5,2,5,5,5,3,5,2,6,5,6,5,7,5,5,6,5,6,98,1.5,3.5,4,4,4
"134",2,2,23,2,185,0,0,0,1,0,0,0,0,1,2,1,3,1,1,1,2,4,3,4,1,1,1,1,1,5,1,5,3,5,4,5,5,5,5,1,1,4,6,3,7,5,2,4,1,2,71,1,6,5,3,5
"135",2,1,36,3,185,0,0,0,1,0,0,0,0,4,5,3,3,4,3,4,2,5,1,1,1,4,2,1,4,1,4,4,4,4,4,4,4,4,1,6,2,5,6,5,3,4,5,2,6,6,81,5.5,5,4,2,3.5
"136",2,2,40,2,185,0,0,0,1,0,0,0,0,5,1,1,3,4,3,4,3,5,5,4,1,3,1,5,4,5,4,2,4,5,5,4,5,5,4,2,5,2,6,5,5,6,5,2,4,7,95,2.5,4.5,2.5,2,4.5
"137",2,1,43,2,185,0,0,0,1,0,0,0,0,5,4,4,3,2,4,4,4,5,3,4,1,1,3,1,4,3,3,5,1,1,4,4,3,4,1,4,5,6,6,5,2,6,5,6,2,6,81,5,4.5,4.5,4,5.5
"138",2,2,21,2,185,0,0,0,1,0,0,0,0,4,4,5,2,5,3,4,3,5,5,5,2,4,5,1,4,5,5,5,5,5,5,5,4,4,5,1,6,7,6,5,7,7,4,6,2,6,109,1,4.5,5.5,4,5.5
"139",2,2,32,2,185,0,0,0,1,0,0,0,0,4,5,4,5,5,3,5,5,5,5,5,2,5,2,2,4,5,5,2,5,4,5,5,5,2,5,3,5,5,6,6,7,5,6,2,7,7,109,2,4,3.5,2,3.5
"140",2,2,33,2,185,0,0,0,1,0,0,0,0,5,5,5,4,5,5,4,3,5,5,5,1,4,1,5,4,5,3,4,3,5,3,4,5,5,5,5,2,2,5,2,1,3,2,4,1,7,108,6,4.5,4,3.5,4.5
"141",2,2,48,3,185,0,0,0,1,0,0,0,0,5,3,2,4,5,4,5,4,5,5,5,3,5,3,3,4,4,5,5,3,4,5,3,4,4,4,5,5,6,2,5,4,5,2,7,1,6,106,4.5,4,6,6.5,6
"142",2,2,36,2,185,0,0,0,1,0,0,0,0,3,1,1,2,2,4,2,1,5,4,4,1,1,4,1,5,4,1,1,5,3,1,1,4,4,4,2,7,2,6,3,5,7,6,3,2,6,69,2.5,4,2,2.5,4.5
"143",2,2,57,3,185,0,0,0,1,0,0,0,0,5,5,4,4,4,3,5,4,5,4,2,3,3,4,1,1,1,3,3,1,4,3,4,5,5,1,6,2,4,4,5,2,6,5,6,1,5,87,6,6,3.5,5,6
"144",2,2,31,4,185,0,0,0,1,0,0,0,0,5,5,2,4,5,2,3,2,4,3,3,1,4,2,1,2,1,2,4,3,2,3,5,2,4,4,6,1,7,5,6,4,7,2,3,1,7,78,5,7,6.5,3,6.5
"145",2,2,33,3,185,0,0,0,1,0,0,0,0,4,4,4,5,5,4,4,4,5,5,5,2,4,3,5,4,4,5,5,5,5,5,5,2,4,5,6,6,7,7,5,5,7,3,1,1,6,112,4.5,4.5,6,1,6
"146",2,1,42,4,185,0,0,0,1,0,0,0,0,5,4,4,3,3,3,5,3,5,4,4,1,3,4,1,2,3,3,5,3,2,2,4,3,4,5,5,5,5,6,5,4,4,2,3,1,6,88,4.5,3.5,5.5,2.5,6
"147",2,2,29,3,185,0,0,0,1,0,0,0,0,5,4,1,2,2,3,4,4,4,4,4,2,3,4,1,3,4,2,2,4,2,4,4,4,3,4,5,3,5,6,6,4,6,2,4,2,5,83,4.5,5.5,5.5,3,6
"148",2,2,34,2,185,0,0,0,1,0,0,0,0,4,3,5,4,5,4,5,4,5,5,5,3,2,4,4,4,5,2,5,2,4,2,4,5,4,4,5,1,3,5,6,3,7,6,5,1,5,103,5,7,2.5,4,6.5
"149",2,2,24,4,185,0,0,0,1,0,0,0,0,4,4,3,4,5,4,4,3,4,5,5,2,4,4,5,5,5,4,4,4,5,5,4,4,5,5,2,2,6,6,2,3,7,4,3,1,6,110,3.5,6.5,5,2.5,4.5
"150",2,2,42,3,185,0,0,0,1,0,0,0,0,4,5,4,2,1,2,4,5,4,3,4,1,3,4,1,3,5,4,4,3,4,4,5,5,5,4,7,1,6,3,6,5,5,3,5,1,4,93,5,6,5.5,5,6.5
"151",2,2,36,2,185,0,0,0,1,0,0,0,0,5,5,4,5,5,5,4,5,5,5,5,3,4,3,3,4,4,4,4,4,5,4,4,4,5,5,5,3,6,6,5,4,6,1,3,5,7,113,4.5,5.5,6.5,2.5,4
"152",2,2,35,2,185,0,0,0,1,0,0,0,1,3,4,2,4,5,5,3,3,4,5,4,2,4,3,1,5,3,4,3,4,5,5,4,5,4,4,5,2,7,3,6,5,6,4,6,2,5,98,4,6,5.5,5.5,6
"153",2,1,34,3,168,0,0,0,1,0,0,0,0,5,4,5,5,4,3,5,5,5,3,3,1,4,5,5,5,3,5,5,5,4,5,5,5,5,5,7,6,6,7,7,1,7,1,4,1,7,114,7,4.5,6.5,2.5,7
"154",2,1,36,2,137,0,0,0,1,0,0,0,0,5,4,4,4,5,1,5,4,5,4,4,1,3,4,2,4,2,5,5,5,5,4,2,3,2,3,5,2,6,1,7,2,2,6,4,1,6,95,5.5,4,4,5.5,7
"155",2,2,21,3,185,0,0,0,1,0,0,0,0,5,4,1,3,5,4,5,5,5,5,5,1,3,4,1,4,5,4,2,4,5,4,4,5,5,4,1,2,6,7,6,7,7,2,5,6,6,102,1,6.5,6,3,4
"156",2,2,34,2,185,0,0,0,1,0,0,0,0,4,3,5,3,5,3,4,4,3,3,4,2,3,2,3,2,3,3,4,4,4,4,4,5,4,3,4,4,6,6,6,3,5,3,4,4,6,91,4.5,4.5,5.5,3,5
"157",2,2,40,2,185,0,0,0,1,0,0,0,0,4,1,4,2,5,2,5,3,5,5,5,2,4,3,1,3,1,5,4,4,5,4,4,5,5,4,3,3,5,5,5,6,7,5,5,2,5,95,2.5,6,4,4,5.5
"158",2,1,34,3,185,0,0,0,1,0,0,0,0,4,3,5,5,2,2,5,1,5,5,5,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,3,7,6,7,7,6,5,3,6,111,3,4.5,2.5,3,5.5
"159",2,2,30,3,185,0,0,0,1,0,0,0,0,5,5,2,5,2,5,5,4,4,5,5,2,4,4,1,3,5,5,1,4,4,5,5,5,5,5,5,2,7,5,7,6,6,5,7,4,7,105,3.5,6,5,5,5.5
"160",2,1,19,3,185,0,0,0,1,0,0,0,0,4,1,4,5,5,5,5,5,5,5,5,3,2,1,5,5,5,3,1,5,5,5,5,3,5,5,3,5,4,6,7,4,5,4,3,1,7,107,3.5,4,4,2.5,7
"161",2,1,39,2,185,0,0,0,1,0,0,0,0,4,4,4,3,5,4,3,3,4,3,5,1,4,4,3,5,4,5,5,5,5,5,5,5,5,5,4,5,7,1,5,4,3,1,4,1,7,108,4,3,7,5.5,6
"162",2,2,41,2,185,0,0,0,1,0,0,0,0,3,2,3,4,5,4,4,4,5,5,5,3,2,2,2,3,4,3,5,3,5,5,4,4,5,5,1,2,3,4,6,7,6,1,6,4,6,99,1,6,5,5,5
"163",2,2,30,3,185,0,0,0,1,0,0,0,0,3,5,4,3,5,5,2,5,5,5,4,5,5,3,5,3,5,5,3,5,5,5,5,5,5,5,7,6,6,5,7,2,7,1,5,1,7,115,6.5,4.5,6.5,4,7
"164",2,2,36,1,185,0,0,0,1,0,0,0,0,3,1,1,4,4,2,1,1,5,5,5,1,3,1,1,1,4,1,5,1,3,3,4,4,4,5,4,6,6,6,6,7,6,4,3,2,6,73,2.5,4,5,2.5,6
"165",2,2,31,3,185,0,0,0,1,0,0,0,0,4,3,5,2,5,4,5,2,5,5,4,2,4,2,4,3,4,5,4,5,4,5,3,5,4,5,5,5,3,6,6,6,6,6,6,2,7,103,3.5,4.5,2.5,4,6
"166",2,2,33,2,185,0,0,0,1,0,0,0,0,5,4,4,3,4,4,3,4,3,4,5,1,1,1,1,3,5,3,4,4,5,3,4,4,5,5,5,6,2,7,5,3,6,4,1,1,6,92,5,4,3,1,6
"167",2,2,18,2,185,0,0,0,1,0,0,0,0,2,5,2,2,1,3,5,1,4,1,3,1,1,1,1,3,5,3,3,3,4,3,4,4,4,1,6,6,4,2,7,2,7,5,3,1,4,70,6,4.5,3.5,4.5,7
"168",2,2,21,3,185,0,0,0,1,0,0,0,0,2,4,3,3,5,3,2,2,2,4,4,3,3,2,3,3,4,3,3,5,5,4,4,4,4,5,5,5,5,7,5,4,7,4,3,1,6,89,4.5,5,4.5,2,6
"169",2,2,25,2,185,0,0,0,1,0,0,0,0,4,5,5,4,5,3,3,5,5,5,4,1,4,4,1,3,4,4,5,5,4,4,5,4,5,5,6,4,6,5,5,5,7,2,6,3,6,106,4.5,5.5,6,4.5,5
"170",2,2,48,2,185,0,0,0,1,0,0,0,0,4,1,1,5,5,4,3,4,5,5,5,4,4,3,1,5,5,5,1,5,3,5,5,5,3,5,2,4,5,7,5,6,6,7,3,1,7,101,2,5,3,2,6
"171",2,2,33,3,185,0,0,0,1,0,0,0,0,4,4,5,3,5,3,5,2,5,4,3,2,2,4,2,2,3,2,5,2,4,4,4,3,5,4,5,1,7,3,7,3,7,6,7,2,7,91,5,7,4.5,6,6.5
"172",2,2,52,2,187,0,0,0,1,0,0,0,0,4,4,5,5,5,4,4,4,5,5,4,3,4,4,5,5,5,5,5,5,5,5,4,4,5,5,4,4,5,6,5,6,6,5,3,4,6,118,3,5,4,2.5,4.5
"173",2,2,60,3,185,0,0,0,1,0,0,0,0,5,3,3,4,5,3,5,4,5,3,2,2,3,3,3,3,1,4,2,3,2,4,4,3,4,4,3,2,5,4,6,6,6,5,6,2,3,87,2.5,6,4,5,6
"174",2,1,21,2,185,0,0,0,1,0,0,0,0,5,5,4,3,4,3,4,3,5,5,4,1,2,1,4,4,4,3,5,4,2,2,3,4,5,4,5,6,6,5,6,4,4,1,3,2,6,93,4.5,3,6.5,3,6
"175",2,2,33,3,185,0,0,0,1,0,0,0,0,4,1,5,3,5,4,4,3,5,4,3,1,3,2,1,4,4,5,4,4,5,4,4,5,5,4,7,5,6,6,6,3,6,1,4,5,5,96,6,4.5,6.5,3,4.5
"176",2,2,30,4,185,0,0,0,1,0,0,0,0,3,3,1,5,5,5,1,5,5,5,5,4,5,1,1,3,3,5,1,2,3,4,5,5,4,5,1,5,7,6,5,6,7,2,4,1,7,94,1.5,5,6.5,3,6
"177",2,2,22,4,185,0,0,0,1,0,0,0,0,5,4,4,3,2,3,4,3,4,1,4,1,1,4,1,4,3,4,3,4,2,4,5,3,4,4,5,3,6,5,6,3,6,5,2,5,6,84,5,5.5,4.5,2.5,4.5
"178",2,2,27,2,185,0,0,0,1,0,0,0,0,5,2,5,5,3,5,5,5,5,5,5,1,3,5,5,5,5,4,5,2,5,5,5,5,4,5,1,7,5,7,3,7,6,4,3,5,6,114,1,3.5,4.5,2,3
"179",2,1,34,2,185,0,0,0,1,0,0,0,0,5,4,3,5,5,3,4,4,5,4,3,1,4,4,1,4,3,4,4,5,5,5,5,2,4,3,6,6,4,4,6,3,6,5,3,3,6,99,5.5,4,3.5,3.5,5.5
"180",2,2,35,3,185,0,0,0,1,0,0,0,0,3,5,4,5,5,5,5,4,5,5,5,1,4,2,1,4,4,3,5,5,5,4,5,5,4,5,6,2,1,5,1,5,5,7,3,1,7,108,4.5,5.5,1,3,4
"181",2,1,42,2,185,0,0,0,1,0,0,0,0,5,5,3,5,4,4,5,5,5,4,3,1,3,5,4,4,3,5,5,1,5,5,5,1,5,4,3,5,6,6,5,6,7,4,5,3,6,104,2.5,5,5,3.5,5
"182",2,2,32,3,185,0,0,0,1,0,0,0,0,5,4,1,1,3,4,5,4,1,5,5,3,4,3,1,3,5,5,1,3,5,5,5,2,5,5,2,1,5,7,7,7,7,2,4,1,4,93,1.5,7,5.5,2.5,7
"183",2,2,45,4,9,0,0,0,1,0,0,0,0,5,5,4,5,5,5,4,4,5,5,5,4,4,5,4,4,5,5,4,5,5,5,5,5,4,5,1,6,6,2,6,5,3,2,2,3,7,121,2,2.5,6,4,5.5
"184",2,2,57,3,185,0,0,0,1,0,0,0,0,5,4,5,5,5,4,5,3,5,3,3,1,4,4,4,5,4,3,4,5,5,5,5,5,5,5,3,5,5,7,5,6,7,5,1,1,7,111,2.5,5,4,1,6
"185",2,2,23,3,185,0,0,0,1,0,0,0,0,4,4,1,3,4,5,4,2,4,2,2,1,1,2,1,3,1,3,2,3,3,4,3,4,3,4,6,6,7,6,7,5,7,4,5,5,4,73,4.5,4.5,5.5,3.5,5
"186",2,2,26,2,185,0,0,0,1,0,0,0,0,4,4,5,4,5,5,3,4,5,5,4,2,4,3,5,4,5,5,5,5,5,5,5,5,5,2,6,2,4,6,7,6,7,5,5,3,4,113,4,6.5,3.5,3.5,6
"187",2,2,32,4,187,0,0,0,0,0,0,0,1,5,5,1,4,5,5,5,4,5,5,5,4,4,4,2,5,5,5,4,5,5,5,4,5,5,5,1,3,3,3,6,7,6,5,5,1,7,116,1,5.5,3,5,6.5
"188",2,1,24,4,185,0,0,0,1,0,0,0,0,5,5,3,3,4,3,5,4,5,5,5,1,5,5,5,4,4,5,5,4,2,4,5,4,5,3,2,5,6,5,5,6,3,2,3,2,7,108,2,3,6,3,5.5
"189",2,1,35,2,185,0,0,0,1,0,0,0,0,4,4,5,4,5,3,4,4,4,5,5,2,3,3,1,5,5,3,5,4,5,5,5,4,5,5,3,6,7,1,7,7,5,6,7,2,7,107,2,3.5,4.5,7,6.5
"190",2,2,27,3,185,0,0,0,0,0,0,0,1,5,4,5,4,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,4,5,5,1,2,4,7,4,7,7,4,1,1,7,125,1,6.5,4,1,5.5
"191",2,2,54,3,185,0,0,0,1,0,0,0,0,5,4,1,4,5,3,5,5,5,5,4,3,3,4,3,5,3,4,2,4,4,4,4,5,4,4,6,2,6,5,5,7,7,2,4,4,7,102,3.5,6.5,6,3.5,4.5
"192",2,1,30,2,185,0,0,0,1,0,0,0,0,4,3,5,3,5,5,5,5,5,5,4,1,5,4,5,3,4,4,5,5,5,5,5,5,5,5,5,5,6,5,5,5,4,2,1,3,6,115,4,3.5,6,2,5
"193",2,2,48,3,187,0,0,0,1,0,0,0,0,4,4,5,2,5,5,4,5,5,5,5,4,4,3,1,3,5,5,5,4,5,5,4,3,5,4,2,4,6,5,5,7,7,4,4,5,7,109,1.5,5.5,5,3.5,4
"194",2,1,33,2,185,0,0,0,1,0,0,0,0,5,1,5,2,5,3,4,2,5,4,5,2,4,2,5,2,3,4,4,3,3,4,4,3,4,4,3,2,4,3,6,6,6,2,4,1,6,92,2.5,6,5,4.5,6.5
"195",2,2,22,3,185,0,0,0,1,0,0,0,0,4,4,4,5,5,4,5,4,5,3,2,1,2,1,1,4,2,4,1,3,5,4,4,3,5,2,6,3,6,1,7,2,6,3,5,1,7,87,6,5.5,5.5,6,7
"196",2,2,21,3,185,0,0,0,1,0,0,0,0,5,3,2,4,4,5,5,4,4,5,4,5,3,1,1,2,4,3,1,5,5,3,4,5,5,5,4,6,3,6,3,4,4,3,3,2,6,97,4,3,4,2.5,4.5
"197",2,1,34,3,185,0,0,0,1,0,0,0,0,4,5,1,3,3,1,3,4,2,2,1,1,1,3,1,1,1,4,5,2,1,4,4,3,4,2,7,7,7,1,7,1,7,6,5,1,5,66,7,4,4.5,6,7
"198",2,2,22,2,185,0,0,0,1,0,0,0,0,5,4,5,5,5,3,5,5,5,4,4,2,4,4,4,4,4,4,5,5,5,4,5,5,4,5,4,5,5,7,2,3,6,5,5,1,7,114,4.5,4.5,4,3,4.5
"199",2,1,23,3,185,0,0,0,1,0,0,0,0,5,1,1,3,3,5,5,5,5,3,5,1,1,5,5,3,3,1,1,5,5,5,5,5,5,5,1,1,1,5,6,4,1,1,1,1,4,96,2.5,4,4,2,6.5
"200",2,2,39,3,185,0,0,0,1,0,0,0,0,5,4,5,4,5,4,5,4,5,3,3,2,3,4,1,4,2,5,5,5,3,5,5,5,5,3,6,5,7,4,7,5,7,5,5,1,6,104,4.5,5,5,4.5,7
"201",2,2,38,2,185,0,0,0,0,0,0,0,1,5,5,5,1,5,3,5,5,5,4,5,2,3,4,5,3,4,5,5,5,4,5,5,3,5,4,6,4,3,5,7,2,4,5,5,1,5,110,6,4,3,4,7
"202",2,2,26,3,82,0,0,0,1,0,0,0,0,4,3,4,4,5,4,4,4,5,4,3,2,3,2,5,4,3,5,5,4,5,5,5,4,5,4,3,5,5,5,5,4,3,3,6,2,6,105,3.5,3,5,4.5,5.5
"203",2,2,35,3,185,0,0,0,1,0,0,0,0,5,5,3,5,5,5,4,2,5,5,5,2,5,2,1,5,5,4,4,3,4,5,5,5,4,5,1,4,6,6,6,7,7,2,5,2,7,108,1,5.5,6,3.5,6
"204",2,2,30,3,185,0,0,0,1,0,0,0,0,4,1,4,2,5,4,4,4,5,3,5,1,2,1,1,5,5,5,5,5,5,4,5,5,5,5,3,3,5,7,6,6,7,7,3,1,7,100,2.5,6,3,2,6.5
"205",2,2,59,4,185,0,0,0,1,0,0,0,0,5,5,4,5,4,3,5,5,5,3,4,2,3,5,1,4,1,5,5,4,4,5,5,5,4,1,7,5,7,3,7,2,7,5,5,3,6,102,6.5,5,5,5,6
"206",2,1,23,2,185,0,0,0,1,0,0,0,0,3,1,4,5,5,3,3,4,5,5,5,1,3,3,5,3,5,4,5,5,5,4,5,5,5,5,6,4,4,7,7,7,7,2,7,5,7,106,3.5,5.5,5,4,5
"207",2,2,23,3,122,0,0,0,1,0,0,0,0,4,4,5,4,4,3,2,3,4,4,3,1,4,1,1,4,1,2,5,5,4,3,4,5,4,5,2,4,5,6,6,6,5,6,2,1,5,89,2,4.5,3.5,2,6.5
"208",2,2,37,2,185,0,0,0,1,0,0,0,0,3,1,3,3,5,3,4,4,5,3,3,2,3,2,4,3,2,3,2,3,4,3,4,4,4,3,5,5,6,4,5,4,3,4,4,2,6,83,4.5,3,5,4,5.5
"209",2,2,34,2,185,0,0,0,1,0,0,0,0,3,4,2,2,1,2,1,5,5,1,3,1,1,4,5,5,2,5,5,4,4,4,5,4,5,4,6,6,7,5,3,2,6,2,6,1,6,87,6,4,6.5,4.5,5
"210",2,2,33,2,185,0,0,0,1,0,0,0,0,4,3,4,3,5,5,4,5,5,5,5,2,4,4,5,4,5,5,5,4,5,5,5,5,5,5,3,5,6,6,4,6,7,2,4,2,7,116,2.5,5,6,3,5
"211",2,1,30,3,185,0,0,0,1,0,0,0,0,5,5,4,4,5,4,5,5,5,4,4,2,3,4,5,3,4,4,3,4,4,5,5,5,3,4,7,6,6,5,6,5,5,6,5,3,7,108,5,3.5,4,4,5.5
"212",2,2,34,3,185,0,0,0,1,0,0,0,0,5,4,3,5,5,3,5,5,5,3,2,3,3,4,4,3,1,4,5,1,1,5,4,4,4,3,7,6,6,1,7,1,7,5,4,1,7,94,7,4.5,4.5,5.5,7
"213",2,2,26,3,185,0,0,0,1,0,0,0,0,4,4,3,4,5,5,5,5,5,5,5,5,5,4,5,5,4,5,4,4,5,5,5,4,4,5,5,7,7,2,7,7,7,1,5,1,7,119,3,4,7,5.5,7
"214",2,2,28,3,185,0,0,0,1,0,0,0,0,5,4,1,2,3,4,3,4,4,3,4,1,1,4,1,3,5,4,5,4,2,4,4,2,4,4,2,5,5,4,5,6,6,2,7,1,5,85,2,4.5,5.5,5.5,6
"215",2,2,33,2,185,0,0,0,1,0,0,0,0,5,5,5,4,5,5,5,4,5,5,5,1,4,1,1,4,5,4,4,2,5,4,4,3,4,5,3,1,7,5,5,6,6,1,7,1,6,104,2.5,6.5,7,5,6
"216",2,2,21,3,185,0,0,0,1,0,0,0,0,3,2,5,2,5,3,3,3,5,3,5,4,4,1,4,3,5,2,5,5,5,4,4,5,5,5,7,5,4,5,7,3,6,6,4,1,7,100,6,4.5,3,3.5,7
"217",2,2,32,3,185,0,0,0,1,0,0,0,0,4,3,2,3,5,5,4,4,5,5,5,3,4,5,5,3,5,5,1,3,4,4,5,4,4,5,2,4,6,6,6,7,6,2,5,2,5,105,1.5,5,6,3.5,6
"218",2,3,23,4,185,0,0,0,1,0,0,0,0,5,5,5,4,3,3,4,4,5,1,5,1,2,4,3,5,5,3,5,5,5,4,4,5,4,4,3,2,7,2,6,4,5,2,7,1,6,103,3.5,5.5,6.5,6.5,6.5
"219",2,2,39,2,185,0,0,0,1,0,0,0,0,5,2,4,4,2,4,5,2,5,4,5,2,2,5,1,4,4,2,5,4,4,5,5,4,3,5,2,2,7,7,7,6,7,5,3,2,6,97,2,6.5,5,2,6.5
"220",2,2,22,3,185,0,0,0,1,0,0,0,0,2,4,3,4,5,4,3,5,5,5,4,3,5,4,3,4,3,5,2,4,4,5,5,3,3,4,5,5,6,5,7,5,6,3,5,3,5,101,4,4.5,5.5,4,6
"221",2,2,33,3,185,0,0,0,1,0,0,0,0,2,5,4,5,5,3,3,4,5,5,5,3,4,1,5,3,3,5,5,3,5,4,5,5,5,5,7,3,7,6,6,2,7,1,5,1,7,107,6.5,6,7,3.5,6.5
"222",2,2,29,2,185,0,0,0,1,0,0,0,0,3,1,3,3,4,3,4,3,5,5,5,4,4,3,5,4,3,3,3,4,5,4,4,4,5,4,6,6,4,7,6,5,6,6,4,2,5,98,4.5,4,3,2.5,6
"223",2,2,30,4,142,0,0,0,1,0,0,0,0,5,3,5,4,5,4,4,2,5,3,3,1,4,5,3,3,1,5,4,3,3,5,5,3,4,1,7,5,7,2,7,2,6,3,6,1,5,93,6.5,4.5,6,6,7
"224",2,1,32,3,185,0,0,1,0,0,0,0,0,5,4,3,2,4,4,5,4,5,5,1,1,4,4,1,5,1,5,5,2,2,5,5,4,5,1,6,1,7,1,7,5,6,1,7,1,7,92,4.5,6.5,7,7,7
"225",2,1,42,2,185,0,0,0,1,0,0,0,0,4,1,4,3,4,3,4,3,4,4,5,2,2,4,1,1,3,4,4,5,4,4,4,4,3,4,5,4,6,5,6,6,5,2,4,2,6,88,3.5,4.5,6,3.5,6
